"Year" "Jan" "Feb" "Mar" "Apr" "May" "Jun" "Jul" "Aug" "Sep" "Oct" "Nov" "Dec" "Annual" "Winter" "Spring" "Summer" "Autumn" "NA."
"1971" "58.4" "11.5" "11.1" "42.6" "40.7" "68.4" "33.5" "31.4" "47.9" "29.8" "14.9" "50.6" "441.0" "98.8" "94.5" "133.4" "92.7" NA
"1972" "36.7" "19.2" "18.2" "36.0" "31.0" "79.5" "41.9" "42.0" "67.7" "29.5" "12.5" "42.0" "456.1" "106.5" "85.2" "163.4" "109.6" NA
"1973" "14.8" "16.7" "38.5" "17.8" "44.2" "36.4" "9.0" "54.1" "22.1" "25.3" "51.4" "20.2" "350.5" "73.5" "100.4" "99.6" "98.7" NA
"1974" "37.9" "19.8" "28.0" "73.8" "65.4" "38.9" "48.2" "35.9" "15.6" "2.3" "43.7" "11.5" "421.0" "77.9" "167.3" "122.9" "61.6" NA
"1975" "31.6" "50.0" "24.8" "17.9" "24.7" "33.2" "59.7" "121.8" "29.9" "44.7" "13.8" "33.1" "485.2" "93.1" "67.3" "214.7" "88.5" NA
"1976" "16.9" "20.7" "17.5" "31.6" "56.6" "69.6" "32.9" "108.3" "22.7" "23.7" "5.9" "9.2" "415.6" "70.7" "105.7" "210.8" "52.3" NA
"1977" "12.6" "5.1" "31.3" "1.9" "77.2" "28.0" "35.8" "41.1" "74.6" "8.9" "29.0" "38.2" "383.5" "26.9" "110.4" "104.9" "112.4" NA
"1978" "29.9" "8.7" "15.2" "56.7" "79.7" "44.6" "70.4" "88.9" "51.4" "6.0" "30.2" "10.3" "492.1" "76.7" "151.6" "203.9" "87.6" NA
"1979" "15.3" "13.8" "14.1" "39.9" "63.7" "8.9" "29.9" "28.2" "13.8" "28.0" "9.8" "48.4" "314.0" "39.5" "117.7" "67.1" "51.6" NA
"1980" "35.2" "28.3" "40.6" "26.7" "84.8" "61.9" "26.2" "61.8" "24.4" "36.8" "45.5" "61.8" "534.0" "111.9" "152.1" "149.9" "106.7" NA
"1981" "34.6" "18.5" "23.3" "23.4" "107.9" "100.1" "104.1" "21.3" "32.4" "23.7" "16.5" "30.5" "536.2" "114.9" "154.6" "225.5" "72.5" NA
"1982" "25.8" "24.6" "25.4" "12.6" "46.0" "73.5" "58.2" "39.4" "89.4" "17.4" "22.4" "38.5" "473.1" "80.9" "84.0" "171.0" "129.2" NA
"1983" "15.8" "19.8" "26.7" "82.2" "8.5" "96.3" "64.5" "57.4" "20.1" "23.5" "54.8" "35.7" "505.4" "74.1" "117.4" "218.2" "98.5" NA
"1984" "10.5" "11.9" "24.1" "25.4" "63.3" "104.2" "20.2" "30.1" "49.7" "13.9" "45.9" "36.6" "436.0" "58.2" "112.8" "154.6" "109.5" NA
"1985" "4.0" "8.3" "5.7" "24.3" "40.4" "44.7" "10.7" "52.3" "73.9" "54.1" "8.6" "10.9" "338.0" "49.0" "70.4" "107.6" "136.7" NA
"1986" "20.2" "48.4" "25.4" "37.4" "52.0" "50.0" "55.2" "14.2" "60.6" "34.9" "65.8" "10.5" "474.6" "79.6" "114.8" "119.4" "161.2" NA
"1987" "7.0" "17.0" "21.3" "49.4" "18.1" "29.9" "78.8" "36.4" "21.9" "6.0" "8.3" "31.0" "325.3" "34.5" "88.8" "145.1" "36.3" NA
"1988" "13.2" "2.5" "28.1" "37.4" "46.1" "91.8" "26.9" "34.7" "49.3" "16.8" "41.1" "21.1" "409.2" "46.7" "111.7" "153.5" "107.3" NA
"1989" "34.6" "22.9" "48.5" "34.6" "40.4" "56.9" "36.6" "117.2" "25.6" "44.6" "17.7" "33.3" "512.9" "78.6" "123.5" "210.7" "87.8" NA
"1990" "30.9" "16.1" "10.0" "37.8" "129.7" "55.5" "80.3" "45.9" "3.7" "53.2" "62.1" "23.7" "548.9" "80.3" "177.4" "181.7" "119.1" NA
"1991" "14.1" "25.8" "38.2" "25.1" "64.9" "47.5" "45.3" "25.3" "35.1" "23.7" "33.2" "6.2" "384.4" "63.6" "128.2" "118.1" "91.9" NA
"1992" "25.6" "20.0" "10.5" "44.8" "47.6" "55.9" "91.9" "15.5" "35.6" "30.6" "36.5" "31.3" "445.8" "51.9" "102.9" "163.3" "102.7" NA
"1993" "7.8" "16.8" "19.0" "53.3" "57.6" "139.7" "124.6" "46.4" "44.8" "14.2" "19.2" "30.8" "574.1" "55.8" "129.9" "310.7" "78.2" NA
"1994" "NA" "NA" "NA" "NA" "NA" "101.0" "11.1" "31.7" "14.5" "37.2" "NA" "25.7" "NA" "NA" "NA" "143.8" "NA" NA
"1995" "28.4" "17.9" "58.9" "41.4" "40.1" "165.0" "90.9" "52.7" "36.4" "35.7" "67.2" "46.6" "681.2" "71.9" "140.4" "308.6" "139.3" NA
"1996" "26.3" "37.1" "30.0" "54.3" "57.8" "65.3" "70.2" "7.7" "59.1" "34.6" "93.1" "76.3" "611.6" "109.9" "142.0" "143.2" "186.9" NA
"1997" "31.3" "11.0" "27.8" "18.7" "52.7" "65.0" "32.6" "30.8" "51.6" "22.9" "5.4" "9.9" "359.7" "118.6" "99.2" "128.4" "79.8" NA
"1998" "56.3" "10.6" "59.1" "24.9" "121.0" "87.2" "39.9" "23.5" "32.6" "20.1" "33.0" "24.4" "532.5" "76.7" "205.0" "150.6" "85.7" NA
"1999" "24.2" "18.1" "28.2" "33.2" "34.1" "59.8" "45.3" "59.3" "9.0" "31.2" "67.4" "NA" "NA" "66.7" "95.5" "164.4" "107.7" NA
"2000" "31.7" "15.6" "37.1" "41.9" "38.9" "36.7" "14.7" "43.3" "14.1" "14.3" "18.1" "27.3" "333.8" "NA" "117.9" "94.7" "46.5" NA
"2001" "8.5" "11.3" "40.8" "40.0" "27.9" "49.5" "39.9" "14.8" "22.3" "13.6" "31.5" "12.6" "313.0" "47.2" "108.8" "104.3" "67.4" NA
"2002" "29.4" "28.2" "39.9" "57.3" "109.9" "68.8" "49.4" "23.3" "48.4" "15.1" "17.3" "NA" "NA" "70.3" "207.2" "141.4" "80.8" NA
"2003" "NA" "NA" "NA" "65.3" "51.0" "87.5" "8.9" "17.0" "39.2" "27.5" "29.3" "17.3" "NA" "NA" "NA" "113.4" "96.0" NA
"2004" "34.3" "6.1" "13.3" "31.3" "43.8" "50.3" "53.9" "106.2" "74.7" "22.1" "12.3" "33.6" "481.8" "57.7" "88.4" "210.4" "109.2" NA
"2005" "19.5" "8.3" "14.9" "24.2" "52.5" "159.1" "37.3" "54.6" "86.6" "45.8" "54.7" "26.5" "583.9" "61.4" "91.5" "251.0" "187.2" NA
"2006" "48.7" "11.3" "18.0" "53.4" "58.4" "68.5" "45.1" "36.6" "27.9" "24.0" "86.9" "40.9" "519.7" "86.4" "129.8" "150.2" "138.8" NA
"2007" "28.9" "23.5" "26.6" "28.9" "99.8" "94.7" "26.2" "19.9" "18.5" "37.2" "19.3" "23.0" "446.4" "93.3" "155.3" "140.9" "75.0" NA
"2008" "30.4" "7.1" "18.3" "21.7" "74.2" "70.4" "54.0" "25.7" "47.7" "21.5" "6.0" "30.2" "407.3" "60.4" "114.3" "150.1" "75.1" NA
"2009" "6.7" "14.9" "40.5" "33.2" "26.6" "58.4" "134.7" "60.3" "23.4" "53.7" "18.4" "23.4" "494.3" "51.8" "100.3" "253.4" "95.6" NA
"2010" "19.1" "2.4" "NA" "45.4" "74.0" "71.2" "40.8" "56.0" "61.1" "35.0" "46.3" "11.4" "NA" "45.0" "NA" "168.0" "142.4" NA
"2011" "30.3" "14.6" "21.3" "39.0" "67.1" "108.3" "33.7" "29.4" "19.7" "23.0" "NA" "14.5" "NA" "56.3" "127.5" "171.4" "NA" NA
"2012" "15.5" "23.7" "71.7" "43.0" "16.3" "171.1" "38.4" "17.6" "21.3" "89.6" "37.2" "NA" "NA" "53.7" "130.9" "227.1" "148.2" NA
"2013" "NA" "NA" "NA" "NA" "NA" "NA" "10.2" "69.3" "79.1" "20.8" "37.7" "26.0" "NA" "NA" "NA" "NA" "137.7" NA
"2014" "31.6" "22.1" "43.5" "27.8" "71.2" "36.1" "16.7" "50.1" "57.0" "52.5" "53.6" "18.2" "480.4" "79.7" "142.5" "102.9" "163.1" NA
"2015" "12.8" "19.8" "70.9" "19.3" "50.3" "46.3" "51.9" "29.8" "46.6" "36.8" "53.2" "36.0" "473.7" "50.8" "140.5" "128.0" "136.6" NA
"2016" "41.6" "24.8" "NA" "30.4" "106.8" "57.8" "76.3" "43.2" "37.0" "105.5" "24.6" "30.6" "NA" "102.5" "NA" "177.3" "167.1" NA
"2017" "13.9" "72.9" "63.3" "55.5" "39.6" "39.4" "6.4" "27.1" "24.0" "35.8" "44.1" "NA" "NA" "117.4" "158.4" "72.9" "103.9" NA
