"Year" "Jan" "Feb" "Mar" "Apr" "May" "Jun" "Jul" "Aug" "Sep" "Oct" "Nov" "Dec" "Annual" "Winter" "Spring" "Summer" "Autumn" "NA."
"1972" "9.6" "17.6" "13.5" "49.7" "67.7" "64.6" "91.5" "48.1" "20.8" "16.2" "15.2" "18.8" "433.3" "NA" "130.9" "204.2" "52.2" NA
"1973" "27.1" "15.5" "10.6" "22.6" "63.7" "37.8" "20.0" "72.1" "10.8" "27.4" "29.8" "31.5" "368.8" "61.4" "96.9" "129.8" "68.1" NA
"1974" "46.8" "36.5" "19.1" "14.0" "24.6" "106.8" "57.4" "106.8" "58.9" "90.0" "16.7" "32.6" "610.2" "114.7" "57.7" "271.1" "165.6" NA
"1975" "28.4" "5.9" "18.3" "10.8" "32.5" "89.3" "71.1" "66.2" "44.8" "53.2" "34.2" "NA" "NA" "66.9" "61.5" "226.6" "132.3" NA
"1976" "NA" "23.4" "25.4" "33.3" "60.1" "16.9" "35.7" "37.9" "6.3" "20.6" "11.2" "10.6" "NA" "NA" "118.9" "90.5" "38.1" NA
"1977" "20.6" "6.5" "8.0" "15.5" "40.8" "20.1" "12.0" "21.7" "14.3" "31.6" "48.5" "14.4" "253.9" "37.6" "64.3" "53.8" "94.4" NA
"1978" "22.9" "1.4" "29.3" "18.7" "33.8" "56.4" "130.8" "NA" "9.5" "29.2" "37.2" "NA" "NA" "38.7" "81.8" "NA" "76.0" NA
"1979" "7.7" "5.8" "41.4" "NA" "23.6" "27.4" "76.9" "39.2" "18.3" "NA" "9.3" "NA" "NA" "NA" "NA" "143.5" "NA" NA
"1980" "NA" "NA" "NA" "NA" "NA" "28.7" "53.5" "45.7" "67.3" "NA" "NA" "NA" "NA" "NA" "NA" "127.9" "NA" NA
"1981" "NA" "NA" "NA" "5.0" "7.8" "NA" "54.6" "14.2" "32.8" "NA" "20.8" "17.2" "NA" "NA" "NA" "NA" "NA" NA
"1982" "12.3" "17.3" "18.7" "14.7" "38.0" "NA" "NA" "103.8" "66.9" "NA" "17.1" "NA" "NA" "46.8" "71.3" "NA" "NA" NA
"1983" "20.2" "8.9" "10.6" "NA" "8.6" "52.9" "NA" "NA" "16.6" "26.7" "11.8" "4.8" "NA" "NA" "NA" "NA" "55.1" NA
"1984" "NA" "20.0" "10.6" "NA" "3.0" "62.9" "NA" "NA" "40.2" "57.3" "12.2" "NA" "NA" "NA" "NA" "NA" "109.7" NA
"1985" "21.3" "25.3" "5.9" "NA" "NA" "62.6" "64.7" "40.0" "NA" "36.3" "33.2" "38.6" "NA" "NA" "NA" "167.3" "NA" NA
"1986" "24.8" "15.3" "7.6" "29.2" "22.2" "71.2" "53.7" "90.9" "20.2" "16.9" "4.6" "9.7" "366.1" "78.6" "59.0" "215.8" "41.7" NA
"1987" "15.3" "18.7" "12.1" "26.5" "18.1" "40.6" "29.9" "24.2" "27.6" "44.5" "29.4" "19.0" "305.9" "43.7" "56.7" "94.7" "101.5" NA
"1988" "21.7" "5.8" "NA" "11.9" "22.8" "88.1" "14.1" "42.9" "51.4" "NA" "57.6" "NA" "NA" "46.5" "NA" "145.2" "NA" NA
"1989" "43.2" "15.0" "11.8" "3.3" "40.3" "69.0" "57.5" "NA" "16.4" "41.2" "25.2" "19.9" "NA" "NA" "55.4" "NA" "82.9" NA
"1990" "NA" "2.0" "4.4" "NA" "15.5" "106.4" "59.0" "69.3" "50.9" "44.0" "24.8" "19.0" "NA" "NA" "NA" "234.8" "119.6" NA
"1991" "25.7" "30.8" "20.4" "5.0" "21.9" "26.9" "138.7" "52.5" "NA" "36.6" "29.7" "13.8" "NA" "75.6" "47.2" "218.1" "NA" NA
"1992" "32.6" "20.9" "0.9" "NA" "13.5" "30.6" "102.4" "26.1" "30.9" "17.9" "20.1" "9.2" "NA" "67.2" "NA" "159.1" "68.9" NA
"1993" "14.1" "52.8" "0.0" "NA" "63.4" "56.9" "46.5" "52.8" "NA" "6.1" "28.1" "22.2" "NA" "76.1" "NA" "156.2" "NA" NA
"1994" "5.9" "7.3" "14.0" "25.6" "60.1" "58.0" "NA" "NA" "43.4" "24.1" "20.2" "18.9" "NA" "35.4" "99.7" "NA" "87.8" NA
"1995" "12.3" "16.6" "18.7" "10.4" "9.7" "1.5" "38.6" "NA" "27.9" "14.6" "18.0" "23.3" "NA" "47.9" "38.8" "NA" "60.5" NA
"1996" "34.9" "24.8" "28.8" "11.1" "54.3" "29.1" "159.9" "56.0" "32.6" "29.3" "10.0" "28.8" "499.6" "82.9" "94.2" "245.1" "71.9" NA
"1997" "15.1" "11.6" "22.2" "2.1" "44.2" "39.4" "NA" "67.3" "37.5" "47.5" "19.2" "28.6" "NA" "55.4" "68.5" "NA" "104.3" NA
"1998" "9.6" "2.2" "4.5" "1.1" "7.9" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "40.4" "13.5" "NA" "NA" NA
"1999" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2000" "31.4" "12.0" "14.3" "9.0" "9.0" "71.4" "82.1" "27.7" "19.7" "NA" "NA" "NA" "NA" "NA" "32.4" "181.2" "NA" NA
"2001" "33.0" "5.8" "0.0" "NA" "NA" "6.8" "92.7" "21.9" "39.3" "33.5" "59.5" "11.5" "NA" "NA" "NA" "121.4" "132.3" NA
"2002" "0.6" "NA" "2.6" "2.2" "7.5" "11.9" "90.6" "44.5" "61.6" "50.5" "25.0" "36.6" "NA" "NA" "12.4" "147.0" "137.1" NA
"2003" "3.7" "17.3" "25.9" "NA" "8.2" "NA" "NA" "21.8" "41.6" "15.4" "24.3" "14.1" "NA" "57.6" "NA" "NA" "81.3" NA
"2004" "51.0" "13.1" "21.5" "0.3" "24.4" "17.3" "20.3" "71.7" "34.1" "47.3" "34.1" "36.4" "371.6" "78.2" "46.2" "109.3" "115.5" NA
"2005" "33.3" "22.7" "11.3" "4.3" "23.4" "20.5" "41.6" "57.6" "55.5" "24.7" "30.9" "19.9" "345.8" "92.4" "39.0" "119.7" "111.1" NA
"2006" "16.8" "39.8" "47.9" "29.9" "5.4" "NA" "52.8" "97.6" "10.2" "NA" "NA" "14.6" "NA" "76.6" "83.2" "NA" "NA" NA
"2007" "14.5" "17.4" "14.6" "0.0" "26.1" "18.0" "NA" "20.3" "NA" "NA" "NA" "NA" "NA" "46.5" "40.7" "NA" "NA" NA
"2008" "13.9" "NA" "0.0" "0.0" "0.1" "60.9" "32.3" "53.0" "30.2" "5.9" "0.0" "0.0" "NA" "NA" "0.1" "146.2" "36.1" NA
"2009" "NA" "NA" "NA" "0.1" "0.0" "0.0" "NA" "0.0" "0.0" "NA" "9.6" "0.0" "NA" "NA" "NA" "NA" "NA" NA
"2010" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2011" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2012" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2013" "24.1" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2014" "26.3" "12.8" "NA" "4.2" "NA" "30.0" "72.0" "NA" "NA" "40.4" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2015" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2016" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2017" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
