"Year" "Jan" "Feb" "Mar" "Apr" "May" "Jun" "Jul" "Aug" "Sep" "Oct" "Nov" "Dec" "Annual" "Winter" "Spring" "Summer" "Autumn" "NA."
"1987" "4.7" "10.8" "7.5" "9.0" "45.4" "27.2" "53.2" "90.1" "12.2" "11.6" "13.4" "3.6" "288.5" "25.6" "61.9" "170.4" "37.2" NA
"1988" "10.1" "9.5" "10.8" "7.3" "23.4" "45.6" "67.8" "14.4" "25.8" "25.2" "17.4" "10.5" "267.7" "23.1" "41.5" "127.7" "68.4" NA
"1989" "14.0" "2.0" "19.7" "0.9" "18.8" "33.4" "17.1" "19.5" "33.7" "52.5" "21.2" "4.3" "237.2" "26.5" "39.5" "70.0" "107.5" NA
"1990" "5.4" "22.1" "0.4" "5.3" "25.6" "38.8" "19.5" "37.1" "41.7" "25.3" "24.2" "19.4" "264.8" "31.8" "31.3" "95.4" "91.3" NA
"1991" "9.5" "19.5" "12.8" "1.1" "11.8" "29.7" "131.4" "46.9" "25.2" "21.9" "31.8" "34.5" "376.1" "48.3" "25.7" "208.1" "78.9" NA
"1992" "15.6" "20.5" "7.1" "14.7" "12.9" "3.9" "61.9" "23.8" "52.7" "14.1" "16.7" "7.0" "250.9" "70.6" "34.7" "89.6" "83.5" NA
"1993" "22.4" "16.8" "2.4" "0.1" "24.3" "28.4" "44.9" "65.6" "46.8" "18.0" "17.4" "27.9" "315.0" "46.3" "26.7" "138.9" "82.2" NA
"1994" "29.2" "9.4" "8.7" "2.7" "29.2" "37.3" "32.4" "29.5" "36.3" "21.7" "19.1" "6.3" "261.7" "66.5" "40.5" "99.2" "77.1" NA
"1995" "7.1" "8.6" "10.7" "0.2" "10.5" "49.7" "69.3" "34.4" "19.6" "9.3" "19.2" "19.9" "258.6" "22.0" "21.4" "153.4" "48.2" NA
"1996" "14.2" "NA" "13.4" "9.2" "35.4" "19.6" "43.9" "55.3" "NA" "19.5" "1.4" "6.5" "NA" "NA" "57.9" "118.8" "NA" NA
"1997" "8.4" "12.5" "2.0" "12.6" "37.4" "37.0" "84.5" "25.8" "26.1" "14.5" "NA" "5.7" "NA" "27.5" "52.0" "147.3" "NA" NA
"1998" "4.0" "NA" "0.4" "0.0" "NA" "21.8" "NA" "28.0" "NA" "20.4" "5.5" "12.7" "NA" "NA" "NA" "NA" "NA" NA
"1999" "NA" "5.4" "NA" "6.6" "NA" "42.9" "NA" "NA" "NA" "18.8" "13.0" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2000" "12.5" "10.7" "0.3" "NA" "5.8" "NA" "31.6" "82.2" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2001" "NA" "NA" "0.0" "NA" "NA" "29.6" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2002" "9.0" "11.6" "0.3" "0.3" "15.2" "18.5" "NA" "NA" "26.1" "15.2" "NA" "NA" "NA" "NA" "15.9" "NA" "NA" NA
"2003" "NA" "3.1" "1.2" "NA" "NA" "35.9" "28.8" "21.4" "12.4" "0.4" "15.6" "26.4" "NA" "NA" "NA" "86.1" "28.4" NA
"2004" "16.1" "2.9" "16.1" "1.2" "11.5" "36.4" "NA" "23.3" "14.3" "5.6" "2.2" "12.4" "NA" "45.4" "28.8" "NA" "22.1" NA
"2005" "1.3" "0.7" "NA" "8.9" "22.9" "35.5" "88.6" "23.3" "35.8" "4.8" "19.0" "7.5" "NA" "14.4" "NA" "147.4" "59.5" NA
"2006" "7.7" "0.7" "8.1" "3.3" "39.4" "31.3" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "15.9" "50.8" "NA" "NA" NA
"2007" "12.3" "18.4" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2008" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2009" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2010" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2011" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2012" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2013" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2014" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2015" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2016" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2017" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
