"Year" "Jan" "Feb" "Mar" "Apr" "May" "Jun" "Jul" "Aug" "Sep" "Oct" "Nov" "Dec" "Annual" "Winter" "Spring" "Summer" "Autumn" "NA."
"1991" "20.3" "10.3" "16.4" "3.0" "22.3" "33.8" "69.6" "48.6" "39.9" "25.4" "12.2" "10.0" "312.0" "45.5" "41.8" "152.0" "77.6" NA
"1992" "11.9" "21.8" "9.5" "10.5" "6.9" "24.2" "48.9" "49.2" "16.3" "11.1" "18.2" "22.2" "250.6" "43.7" "26.9" "122.3" "45.6" NA
"1993" "51.1" "11.1" "10.2" "1.5" "3.2" "33.5" "40.4" "50.0" "31.3" "38.3" "32.7" "14.2" "317.6" "84.3" "14.9" "124.0" "102.3" NA
"1994" "8.5" "9.4" "18.7" "12.5" "27.4" "89.7" "32.8" "28.4" "41.4" "17.0" "20.9" "19.1" "325.9" "32.1" "58.6" "150.9" "79.4" NA
"1995" "6.0" "6.2" "14.1" "3.8" "22.3" "90.2" "49.1" "57.7" "37.2" "17.3" "28.8" "9.0" "341.7" "31.3" "40.2" "197.0" "83.3" NA
"1996" "8.2" "35.0" "24.3" "6.0" "13.6" "58.4" "49.0" "50.2" "57.4" "38.1" "27.0" "8.9" "376.2" "52.2" "43.9" "157.6" "122.5" NA
"1997" "8.0" "32.0" "12.0" "5.2" "26.0" "43.1" "49.6" "50.4" "24.5" "52.6" "19.2" "33.6" "356.3" "48.9" "43.3" "143.1" "96.3" NA
"1998" "6.7" "13.1" "7.4" "12.9" "28.2" "65.9" "55.7" "85.3" "25.4" "33.1" "14.6" "24.8" "373.1" "53.4" "48.6" "206.8" "73.0" NA
"1999" "22.4" "9.3" "12.8" "14.6" "8.8" "38.8" "39.9" "62.1" "41.9" "45.5" "20.3" "41.7" "358.1" "56.4" "36.2" "140.8" "107.8" NA
"2000" "24.3" "22.0" "16.4" "11.0" "12.3" "24.6" "22.3" "49.8" "55.2" "27.6" "63.3" "39.5" "368.5" "88.0" "39.8" "96.8" "146.0" NA
"2001" "52.9" "30.5" "83.5" "30.6" "21.0" "9.9" "44.6" "59.8" "11.4" "41.0" "15.4" "14.6" "415.3" "123.0" "135.1" "114.3" "67.8" NA
"2002" "30.5" "15.7" "2.1" "23.4" "7.0" "81.1" "47.7" "56.4" "NA" "32.8" "NA" "36.2" "NA" "60.8" "32.5" "185.3" "NA" NA
"2003" "12.1" "43.5" "17.1" "7.0" "NA" "26.5" "90.4" "69.0" "22.3" "9.2" "42.1" "39.8" "NA" "91.8" "NA" "185.9" "73.6" NA
"2004" "19.2" "28.8" "35.7" "15.2" "9.6" "17.5" "37.6" "15.0" "13.7" "48.0" "39.7" "31.1" "311.2" "87.9" "60.5" "70.1" "101.4" NA
"2005" "14.3" "24.0" "30.8" "18.7" "20.8" "14.1" "53.9" "25.9" "69.8" "NA" "49.3" "27.2" "NA" "69.4" "70.3" "93.9" "NA" NA
"2006" "10.0" "NA" "NA" "NA" "NA" "NA" "58.5" "78.2" "33.6" "40.4" "NA" "21.4" "NA" "NA" "NA" "NA" "NA" NA
"2007" "22.3" "3.2" "13.9" "18.9" "39.3" "35.0" "28.8" "30.4" "8.1" "30.7" "NA" "NA" "NA" "46.8" "72.1" "94.2" "NA" NA
"2008" "10.7" "NA" "NA" "NA" "21.2" "28.2" "71.7" "26.2" "32.5" "54.2" "27.9" "16.9" "NA" "NA" "NA" "126.1" "114.6" NA
"2009" "18.2" "13.9" "15.9" "5.6" "5.2" "38.7" "27.6" "NA" "NA" "NA" "24.7" "NA" "NA" "49.0" "26.8" "NA" "NA" NA
"2010" "14.2" "13.3" "4.4" "2.2" "NA" "NA" "105.4" "NA" "10.0" "26.0" "63.4" "27.2" "NA" "NA" "NA" "NA" "99.4" NA
"2011" "25.7" "NA" "8.1" "9.5" "4.6" "NA" "60.0" "26.3" "21.2" "28.6" "20.6" "34.5" "NA" "NA" "22.2" "NA" "70.5" NA
"2012" "19.9" "NA" "11.1" "3.4" "NA" "30.9" "49.5" "27.3" "NA" "24.9" "12.5" "17.7" "NA" "NA" "NA" "107.7" "NA" NA
"2013" "26.0" "NA" "10.8" "16.9" "9.5" "33.5" "46.3" "77.7" "52.4" "18.0" "44.8" "NA" "NA" "NA" "37.2" "157.5" "115.2" NA
"2014" "47.5" "NA" "3.5" "6.4" "NA" "NA" "56.1" "52.3" "NA" "65.6" "NA" "41.8" "NA" "NA" "NA" "NA" "NA" NA
"2015" "23.4" "15.1" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "80.2" "NA" "NA" "NA" NA
"2016" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2017" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
