"Year" "Jan" "Feb" "Mar" "Apr" "May" "Jun" "Jul" "Aug" "Sep" "Oct" "Nov" "Dec" "Annual" "Winter" "Spring" "Summer" "Autumn" "NA."
"1975" "7.9" "24.1" "9.1" "57.8" "75.0" "80.8" "29.9" "19.4" "7.5" "14.6" "7.7" "9.2" "343.0" "52.4" "141.8" "130.0" "29.9" NA
"1976" "4.7" "9.9" "18.8" "30.7" "31.5" "72.4" "84.9" "13.1" "18.4" "0.6" "5.1" "19.7" "309.8" "23.8" "81.0" "170.4" "24.1" NA
"1977" "4.0" "1.0" "1.8" "4.0" "140.5" "NA" "34.1" "62.2" "23.9" "5.2" "7.6" "10.1" "NA" "24.8" "146.4" "NA" "36.8" NA
"1978" "19.9" "9.5" "1.6" "41.5" "34.6" "NA" "33.7" "52.8" "76.4" "18.0" "14.7" "4.3" "NA" "39.6" "77.7" "NA" "109.1" NA
"1979" "1.1" "19.7" "2.4" "20.1" "42.6" "58.2" "69.9" "37.5" "4.8" "12.3" "1.8" "NA" "NA" "25.1" "65.1" "165.6" "19.0" NA
"1980" "NA" "NA" "2.1" "4.6" "38.5" "81.9" "65.0" "36.2" "23.9" "5.2" "14.2" "NA" "NA" "NA" "45.1" "183.1" "43.3" NA
"1981" "NA" "0.3" "12.2" "3.6" "58.6" "NA" "66.3" "7.9" "25.8" "15.9" "9.7" "5.3" "NA" "NA" "74.5" "NA" "51.4" NA
"1982" "24.0" "6.5" "NA" "2.1" "41.9" "45.9" "130.5" "50.8" "38.4" "5.3" "9.9" "NA" "NA" "35.9" "NA" "227.2" "53.7" NA
"1983" "NA" "NA" "NA" "20.9" "8.0" "80.7" "NA" "44.1" "34.8" "6.2" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"1984" "NA" "NA" "NA" "37.6" "21.3" "67.8" "NA" "19.0" "NA" "12.1" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"1985" "NA" "NA" "NA" "33.3" "NA" "25.7" "32.2" "63.0" "23.4" "12.6" "NA" "NA" "NA" "NA" "NA" "120.9" "NA" NA
"1986" "NA" "NA" "NA" "18.8" "51.5" "98.8" "NA" "NA" "NA" "19.5" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"1987" "NA" "NA" "NA" "17.1" "17.0" "34.8" "123.4" "67.4" "19.4" "2.4" "NA" "NA" "NA" "NA" "NA" "225.6" "NA" NA
"1988" "NA" "NA" "NA" "0.1" "2.0" "57.4" "55.0" "86.0" "58.9" "NA" "NA" "NA" "NA" "NA" "NA" "198.5" "NA" NA
"1989" "NA" "NA" "NA" "4.3" "66.2" "43.1" "NA" "59.0" "15.1" "0.6" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"1990" "NA" "NA" "NA" "12.8" "NA" "82.4" "110.3" "36.9" "0.3" "3.0" "NA" "NA" "NA" "NA" "NA" "229.5" "NA" NA
"1991" "NA" "NA" "NA" "28.5" "61.0" "135.2" "52.2" "57.9" "16.4" "20.9" "6.6" "NA" "NA" "NA" "NA" "245.3" "43.9" NA
"1992" "NA" "NA" "NA" "6.4" "59.2" "40.8" "65.6" "88.0" "58.7" "13.9" "NA" "NA" "NA" "NA" "NA" "194.3" "NA" NA
"1993" "NA" "NA" "NA" "36.1" "NA" "118.4" "92.9" "94.1" "12.3" "5.0" "NA" "NA" "NA" "NA" "NA" "305.5" "NA" NA
"1994" "NA" "NA" "NA" "0.8" "74.0" "76.8" "72.2" "97.6" "19.8" "32.5" "NA" "NA" "NA" "NA" "NA" "246.7" "NA" NA
"1995" "NA" "NA" "NA" "12.0" "33.8" "35.3" "29.9" "78.8" "6.8" "11.9" "NA" "NA" "NA" "NA" "NA" "143.9" "NA" NA
"1996" "NA" "NA" "NA" "31.5" "48.1" "101.2" "101.5" "20.7" "85.6" "16.9" "NA" "NA" "NA" "NA" "NA" "223.4" "NA" NA
"1997" "NA" "NA" "NA" "25.4" "22.1" "70.7" "43.2" "34.6" "32.5" "8.7" "NA" "NA" "NA" "NA" "NA" "148.5" "NA" NA
"1998" "NA" "NA" "NA" "13.1" "27.3" "105.8" "111.8" "9.8" "26.2" "13.2" "NA" "NA" "NA" "NA" "NA" "227.3" "NA" NA
"1999" "NA" "NA" "NA" "43.2" "87.6" "72.7" "176.5" "44.8" "7.6" "4.5" "1.0" "1.5" "NA" "NA" "NA" "294.0" "13.1" NA
"2000" "9.7" "5.1" "7.7" "16.1" "29.6" "41.1" "33.1" "35.6" "47.0" "3.8" "4.1" "9.9" "242.8" "16.3" "53.3" "109.9" "54.9" NA
"2001" "0.5" "14.4" "6.3" "2.6" "9.8" "103.5" "47.1" "13.2" "11.6" "9.0" "8.9" "1.4" "228.2" "24.8" "18.7" "163.8" "29.5" NA
"2002" "5.7" "3.7" "9.8" "6.3" "9.6" "52.6" "39.2" "74.8" "36.4" "6.3" "1.3" "5.1" "250.7" "10.8" "25.7" "166.6" "44.0" NA
"2003" "23.5" "20.3" "9.8" "40.4" "77.0" "83.3" "36.8" "4.4" "15.5" "9.6" "4.2" "0.4" "325.3" "48.9" "127.2" "124.5" "29.3" NA
"2004" "22.8" "NA" "3.4" "2.8" "57.3" "53.8" "84.4" "59.0" "29.1" "9.6" "NA" "NA" "NA" "NA" "63.5" "197.2" "NA" NA
"2005" "NA" "NA" "9.8" "19.2" "12.5" "140.4" "53.6" "78.0" "40.5" "2.1" "4.2" "1.6" "NA" "NA" "41.4" "272.0" "46.8" NA
"2006" "2.6" "5.2" "22.8" "17.8" "78.9" "74.0" "35.4" "56.8" "60.8" "8.1" "12.5" "NA" "NA" "9.4" "119.5" "166.2" "81.5" NA
"2007" "NA" "NA" "NA" "50.1" "74.1" "100.4" "66.2" "73.3" "22.5" "8.1" "NA" "NA" "NA" "NA" "NA" "239.9" "NA" NA
"2008" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2009" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2010" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2011" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2012" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2013" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2014" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2015" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2016" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2017" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
