"Year" "Jan" "Feb" "Mar" "Apr" "May" "Jun" "Jul" "Aug" "Sep" "Oct" "Nov" "Dec" "Annual" "Winter" "Spring" "Summer" "Autumn" "NA."
"1970" "14.8" "4.4" "8.1" "4.6" "42.1" "19.1" "13.2" "24.0" "38.4" "61.2" "5.7" "7.2" "242.7" "24.5" "54.8" "56.2" "105.3" NA
"1971" "8.3" "9.9" "10.2" "15.3" "14.1" "7.9" "24.7" "30.8" "23.2" "46.0" "11.3" "6.6" "208.1" "25.4" "39.5" "63.3" "80.5" NA
"1972" "11.3" "10.7" "19.9" "4.9" "28.8" "10.6" "6.2" "41.8" "37.9" "16.7" "15.0" "19.3" "223.1" "28.6" "53.6" "58.6" "69.7" NA
"1973" "12.6" "15.0" "6.2" "17.1" "28.8" "12.8" "30.4" "51.1" "32.0" "65.5" "11.7" "5.4" "288.5" "47.0" "52.0" "94.3" "109.2" NA
"1974" "10.6" "4.7" "3.9" "5.7" "10.1" "14.4" "14.9" "35.6" "20.7" "18.8" "18.6" "12.3" "170.2" "20.6" "19.7" "64.9" "58.1" NA
"1975" "9.2" "8.7" "2.9" "15.7" "3.1" "13.2" "31.7" "43.2" "24.8" "21.4" "16.6" "9.3" "199.9" "30.1" "21.8" "88.0" "62.9" NA
"1976" "4.8" "14.6" "7.5" "5.1" "24.2" "12.2" "3.7" "13.8" "36.8" "73.4" "7.5" "12.4" "216.1" "28.7" "36.8" "29.8" "117.7" NA
"1977" "15.8" "9.8" "8.1" "26.4" "8.9" "14.0" "11.0" "10.0" "35.6" "37.8" "20.7" "2.4" "200.6" "37.9" "43.4" "35.0" "94.1" NA
"1978" "10.0" "34.1" "10.6" "15.8" "6.0" "11.6" "5.2" "24.5" "48.3" "32.0" "15.8" "12.2" "226.3" "46.5" "32.4" "41.4" "96.1" NA
"1979" "6.9" "4.6" "4.7" "19.3" "63.7" "14.9" "3.8" "37.7" "18.1" "27.1" "24.4" "2.8" "228.1" "23.8" "87.8" "56.3" "69.7" NA
"1980" "5.7" "4.1" "1.3" "5.8" "2.9" "1.6" "16.0" "28.5" "50.7" "32.4" "35.7" "4.8" "189.8" "12.6" "10.1" "46.2" "118.9" NA
"1981" "12.4" "13.4" "2.6" "5.4" "10.1" "10.0" "25.3" "52.4" "48.1" "17.2" "12.3" "6.3" "215.4" "30.5" "18.1" "87.7" "77.6" NA
"1982" "1.6" "14.4" "18.6" "8.3" "4.2" "9.5" "29.0" "31.1" "17.0" "68.8" "4.8" "3.2" "210.7" "22.4" "31.1" "69.7" "90.6" NA
"1983" "4.3" "1.6" "3.8" "17.4" "10.7" "14.7" "17.1" "37.5" "56.9" "35.7" "15.6" "18.9" "234.3" "9.2" "31.9" "69.3" "108.2" NA
"1984" "6.7" "9.1" "25.9" "6.7" "2.7" "17.1" "32.1" "46.3" "12.8" "25.6" "6.5" "5.6" "197.2" "34.7" "35.4" "95.5" "45.0" NA
"1985" "2.5" "8.3" "3.4" "0.9" "42.3" "12.7" "52.8" "14.2" "40.8" "14.5" "7.7" "7.3" "207.3" "16.4" "46.6" "79.7" "62.9" NA
"1986" "4.0" "11.3" "9.2" "4.7" "23.1" "8.7" "NA" "NA" "NA" "NA" "NA" "8.0" "NA" "22.5" "37.0" "NA" "NA" NA
"1987" "19.1" "10.9" "2.2" "12.0" "26.3" "0.0" "31.5" "55.1" "51.7" "18.4" "8.1" "13.5" "248.9" "38.0" "40.5" "86.5" "78.2" NA
"1988" "NA" "9.9" "3.3" "11.1" "3.8" "12.2" "18.7" "39.4" "12.0" "22.7" "7.9" "4.8" "NA" "NA" "18.2" "70.3" "42.6" NA
"1989" "11.4" "29.1" "NA" "NA" "NA" "NA" "3.6" "2.5" "NA" "5.4" "0.0" "NA" "NA" "45.2" "NA" "NA" "NA" NA
"1990" "4.1" "4.7" "36.2" "175.5" "26.8" "23.7" "23.4" "NA" "13.2" "NA" "21.2" "NA" "NA" "NA" "238.6" "NA" "NA" NA
"1991" "12.2" "13.1" "19.9" "4.7" "10.9" "NA" "6.0" "40.9" "NA" "16.8" "9.1" "8.3" "NA" "NA" "35.5" "NA" "NA" NA
"1992" "8.4" "7.1" "8.5" "NA" "8.6" "0.3" "1.9" "25.2" "36.0" "52.1" "23.5" "NA" "NA" "23.8" "NA" "27.4" "111.7" NA
"1993" "9.7" "13.3" "3.7" "6.0" "NA" "NA" "16.3" "52.7" "42.7" "NA" "15.2" "4.3" "NA" "NA" "NA" "NA" "NA" NA
"1994" "3.4" "NA" "12.1" "5.7" "NA" "21.7" "3.4" "NA" "54.9" "33.0" "17.0" "14.9" "NA" "NA" "NA" "NA" "104.8" NA
"1995" "6.9" "5.6" "11.8" "2.5" "19.1" "15.2" "20.4" "30.6" "13.1" "41.7" "17.1" "6.0" "189.8" "27.4" "33.3" "66.1" "71.9" NA
"1996" "13.5" "18.4" "5.5" "34.9" "4.0" "15.2" "16.1" "17.4" "21.9" "21.2" "10.0" "45.3" "223.4" "37.9" "44.4" "48.7" "53.1" NA
"1997" "6.5" "9.3" "27.9" "NA" "16.6" "20.6" "11.7" "42.8" "19.4" "32.5" "13.6" "0.4" "NA" "61.2" "NA" "75.1" "65.5" NA
"1998" "5.3" "15.0" "9.9" "3.3" "9.2" "10.7" "37.5" "48.0" "25.3" "48.2" "13.8" "21.7" "247.8" "20.6" "22.4" "96.1" "87.3" NA
"1999" "7.4" "12.7" "17.7" "7.1" "7.8" "14.9" "22.0" "23.5" "43.0" "29.6" "32.5" "10.8" "229.0" "41.9" "32.6" "60.4" "105.1" NA
"2000" "18.6" "21.6" "26.7" "13.6" "32.5" "7.0" "13.1" "15.0" "18.5" "29.6" "20.1" "8.5" "224.7" "51.0" "72.8" "35.0" "68.2" NA
"2001" "10.1" "17.6" "19.5" "31.9" "17.1" "16.8" "12.0" "25.1" "22.1" "21.7" "5.6" "15.7" "215.3" "36.2" "68.5" "53.9" "49.5" NA
"2002" "8.9" "2.1" "9.4" "16.7" "4.4" "3.3" "24.6" "24.8" "20.8" "35.0" "38.8" "31.0" "219.8" "26.8" "30.5" "52.7" "94.6" NA
"2003" "4.3" "5.6" "11.7" "8.0" "12.2" "1.8" "43.4" "34.2" "49.7" "12.3" "19.9" "7.9" "211.1" "40.9" "32.0" "79.3" "81.9" NA
"2004" "6.5" "5.3" "4.3" "2.5" "7.0" "3.3" "13.9" "31.5" "13.4" "14.0" "4.9" "NA" "NA" "19.7" "13.8" "48.8" "32.4" NA
"2005" "11.5" "5.0" "7.6" "7.7" "14.1" "3.5" "NA" "80.7" "5.1" "20.3" "8.1" "12.9" "NA" "NA" "29.5" "NA" "33.5" NA
"2006" "12.3" "8.5" "6.2" "5.3" "6.4" "9.2" "12.8" "5.8" "14.4" "27.0" "7.2" "NA" "NA" "33.8" "17.9" "27.8" "48.6" NA
"2007" "5.9" "2.4" "18.1" "22.7" "32.1" "10.6" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "72.9" "NA" "NA" NA
"2008" "6.9" "1.8" "3.2" "2.4" "3.2" "1.5" "3.3" "4.7" "9.8" "0.8" "19.5" "3.0" "60.1" "NA" "8.8" "9.5" "30.2" NA
"2009" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2010" "2.5" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2011" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2012" "NA" "NA" "NA" "NA" "NA" "NA" "0.0" "NA" "NA" "NA" "NA" "5.0" "NA" "NA" "NA" "NA" "NA" NA
"2013" "NA" "2.5" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2014" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2015" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2016" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2017" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
