2005,    18.2, ,     3.0, ,    26.3, ,     0.4, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,    18.3, ,    18.4, ,    85.0, ,    55.4, ,    26.9, ,     0.0, ,    18.5, ,
2006,    39.1, ,    23.7, ,    21.6, ,     0.7, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    61.2, ,    49.9, ,    53.1, ,   249.2, ,    81.2, ,    22.2, ,     0.0, ,   111.1, ,
2007,    31.6, ,    34.6, ,    21.0, ,     1.1, ,     0.0, ,     0.0, ,     0.1, ,     0.0, ,     0.1, ,     1.9, ,    54.1, ,    52.1, ,   196.6, ,   119.3, ,    22.0, ,     0.1, ,    56.1, ,
2008,    28.4, ,    24.7, ,    23.9, ,     3.5, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,    48.9, ,    55.9, ,   185.4, ,   105.2, ,    27.4, ,     0.0, ,    49.0, ,
2009,    64.1, ,    29.3, ,    26.9, ,     4.2, ,     0.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    21.0, ,    40.9, ,    30.4, ,   217.3, ,   149.3, ,    31.6, ,     0.0, ,    61.9, ,
2010,    25.9, ,     8.1, ,     1.9, ,     0.2, ,     0.1, , -9999.9,M,     0.0, ,     0.0, ,     0.0, ,     0.1, ,    19.3, ,    13.6, , -9999.9,M,    64.4, ,     2.2, , -9999.9,M,    19.4, ,
2011,    63.9, ,    41.1, ,    14.0, , -9999.9,M,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,    23.3, , -9999.9,M, -9999.9,M,   118.6, , -9999.9,M,     0.0, ,    23.6, ,
2012, -9999.9,M,    16.4, ,    22.8, ,     0.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    15.4, , -9999.9,M,    38.1, , -9999.9,M, -9999.9,M,    23.3, ,     0.0, , -9999.9,M,
2013,    20.0, ,    16.9, , -9999.9,M,     6.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     9.9, ,    38.6, , -9999.9,M,    75.0, , -9999.9,M,     0.0, ,     9.9, ,
2014,    30.1, ,    23.5, ,     6.7, , -9999.9,M,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    19.9, , -9999.9,M, -9999.9,M,    92.2, , -9999.9,M,     0.0, ,    19.9, ,
2015,    41.4, ,    21.8, ,     1.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     5.0, , -9999.9,M, -9999.9,M, -9999.9,M,     1.1, ,     0.0, ,     5.0, ,
2016, -9999.9,M,    15.6, , -9999.9,M, -9999.9,M,     0.0, ,     0.0, , -9999.9,M,     0.0, ,     0.0, ,     0.1, ,    10.6, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,    10.7, ,
2017,     6.2, ,     8.7, ,    13.5, , -9999.9,M,     0.0, ,     0.0, , -9999.9,M,     0.0, , -9999.9,M,     1.9, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,
