1968,    37.1, ,     0.0, ,     0.0, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.3, ,   123.6, ,   161.1, ,    59.7, ,     0.1, ,     0.0, ,     0.3, ,
1969,   111.7, ,     4.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,   116.0, ,   239.5, ,     0.0, ,     0.0, ,     0.0, ,
1970,    17.7, ,     0.0, ,     0.0, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    11.1, ,    27.5, ,    56.4, ,    17.7, ,     0.1, ,     0.0, ,    11.1, ,
1971,    98.0, ,     9.5, ,    37.7, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,     0.0, ,    73.6, ,   218.9, ,   135.0, ,    37.8, ,     0.0, ,     0.1, ,
1972,    60.1, ,     4.7, ,    17.2, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    24.4, ,   106.5, ,   138.4, ,    17.4, ,     0.0, ,     0.0, ,
1973,    16.0, ,     0.1, ,     1.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    28.0, ,    12.2, ,    57.4, ,    40.4, ,     1.1, ,     0.0, ,    28.0, ,
1974,    35.1, ,     0.2, ,     7.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,     0.1, ,    42.7, ,    47.5, ,     7.1, ,     0.0, ,     0.1, ,
1975,    38.6, ,    68.7, ,     0.0, ,     5.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    17.7, ,    24.8, ,   155.5, ,   107.4, ,     5.8, ,     0.0, ,    17.7, ,
1976,    13.9, ,    36.1, ,     0.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    50.3, ,    74.8, ,     0.3, ,     0.0, ,     0.0, ,
1977,    16.9, ,     0.1, ,     1.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     9.3, ,    13.8, ,    41.5, ,    17.0, ,     1.3, ,     0.0, ,     9.3, ,
1978,    23.0, ,    15.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     1.9, ,    14.0, ,    54.7, ,    52.6, ,     0.0, ,     0.0, ,     1.9, ,
1979,     6.0, ,     5.7, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     4.7, ,    16.4, ,    25.8, ,     0.0, ,     0.0, ,     0.0, ,
1980,    62.5, ,     2.1, ,     0.9, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    35.9, ,   101.4, ,    69.3, ,     0.9, ,     0.0, ,     0.0, ,
1981,     0.0, ,     3.6, ,     0.0, ,     2.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    19.7, ,    25.4, ,    39.6, ,     2.1, ,     0.0, ,     0.0, ,
1982,    61.2, ,     6.4, ,     2.0, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.9, ,    70.7, ,    87.3, ,     2.1, ,     0.0, ,     0.0, ,
1983,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    21.5, ,    21.5, ,     0.9, ,     0.0, ,     0.0, ,     0.0, ,
1984,     2.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     8.7, ,    20.0, ,    44.0, ,    75.3, ,    24.1, ,     0.0, ,     0.0, ,    28.7, ,
1985,     1.8, ,    21.2, ,     1.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    86.2, ,    23.5, ,   133.8, ,    66.9, ,     1.2, ,     0.0, ,    86.2, ,
1986,     8.3, ,    53.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,     0.0, ,    61.8, ,    85.2, ,     0.0, ,     0.0, ,     0.1, ,
1987,    18.4, ,    12.2, ,     2.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    15.2, ,    48.2, ,    30.6, ,     2.4, ,     0.0, ,     0.0, ,
1988,     1.6, ,     0.6, ,     0.0, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     2.4, ,    10.3, ,    15.1, ,    17.4, ,     0.1, ,     0.0, ,     2.4, ,
1989,    16.6, ,    46.9, ,    17.5, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    81.1, ,    73.8, ,    17.6, ,     0.0, ,     0.0, ,
1990,    24.6, ,    50.6, ,     4.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     1.5, ,    49.8, ,   131.3, ,    75.1, ,     4.8, ,     0.0, ,     1.5, ,
1991,    32.5, ,     0.1, ,    22.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     6.1, ,     0.0, ,     0.0, ,    60.7, ,    82.5, ,    22.0, ,     0.0, ,     6.1, ,
1992,     0.9, ,     4.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    38.9, ,    44.4, ,     5.5, ,     0.0, ,     0.0, ,     0.0, ,
1993,    14.3, ,    17.6, ,     2.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     1.0, ,     0.0, ,    35.5, ,    70.8, ,     2.6, ,     0.0, ,     1.0, ,
1994,     0.0, ,    25.7, ,     5.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     2.0, ,     5.6, ,    38.3, ,    25.7, ,     5.0, ,     0.0, ,     2.0, ,
1995,     0.9, ,    23.5, ,     4.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,     0.9, ,    29.7, ,    29.9, ,     4.3, ,     0.0, ,     0.1, ,
1996,    54.8, ,     7.1, ,     2.7, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    26.5, ,   100.9, ,   192.1, ,    62.7, ,     2.8, ,     0.0, ,    26.5, ,
1997,     7.0, ,     2.6, ,    16.9, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    26.4, ,   110.5, ,    16.9, ,     0.0, ,     0.0, ,
1998,    26.9, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    28.9, ,    55.8, ,    26.9, ,     0.0, ,     0.0, ,     0.0, ,
1999,     9.7, ,     7.7, ,     0.3, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,    17.9, ,    46.2, ,     0.4, ,     0.0, ,     0.0, ,
2000,    33.5, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    22.6, ,    56.2, ,    33.7, ,     0.0, ,     0.0, ,     0.0, ,
2001,     0.0, ,    25.9, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    21.8, ,     8.1, ,    55.7, ,    48.5, ,     0.0, ,     0.0, ,    21.8, ,
2002,    42.5, ,     0.3, ,    50.5, ,     0.0, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     9.7, ,   103.1, ,    50.9, ,    50.6, ,     0.0, ,     0.0, ,
2003,     0.0, ,     0.0, ,    15.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     6.1, ,     8.7, ,    30.6, ,     9.7, ,    15.8, ,     0.0, ,     6.1, ,
2004,    31.3, ,    11.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    11.5, ,    53.9, ,    51.2, ,     0.0, ,     0.0, ,     0.0, ,
2005,    66.5, ,     3.5, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    13.1, ,     1.9, ,    84.8, ,    81.4, ,     0.0, ,     0.0, ,    13.1, ,
2006,     0.0, ,     3.2, ,     5.7, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    74.1, ,     4.2, ,    87.1, ,     5.0, ,     5.7, ,     0.0, ,    74.1, ,
2007,    21.8, ,     4.5, ,     4.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     6.4, ,    60.5, ,    97.8, ,    30.4, ,     4.6, ,     0.0, ,     6.4, ,
2008,    13.5, ,     5.2, ,    21.0, ,    16.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,   118.9, ,   174.7, ,    79.2, ,    37.1, ,     0.0, ,     0.0, ,
2009,    23.7, ,     9.7, ,    16.7, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    10.6, ,    60.6, ,   152.2, ,    16.7, ,     0.0, ,     0.0, ,
2010,     0.0, ,     0.0, ,     7.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    34.5, ,     1.7, ,    43.2, ,    10.6, ,     7.0, ,     0.0, ,    34.5, ,
2011,    36.7, ,    21.1, ,     2.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     2.3, ,     2.6, ,    65.2, ,    59.5, ,     2.6, ,     0.0, ,     2.3, ,
2012,    20.0, ,     2.8, ,     5.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    29.9, ,    57.9, ,    25.4, ,     5.2, ,     0.0, ,     0.0, ,
2013,     3.5, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    10.6, ,    14.0, ,    33.4, ,     0.0, ,     0.0, ,     0.0, ,
2014,     0.0, ,    48.7, ,     7.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     2.8, ,     0.0, ,    58.5, ,    59.3, ,     7.0, ,     0.0, ,     2.8, ,
2015,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    13.1, ,    13.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,
2016,     4.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    33.4, ,    37.8, ,    17.4, ,     0.0, ,     0.0, ,     0.0, ,
2017,    10.7, ,    70.5, ,    14.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     8.7, ,    32.2, ,   136.6, ,   114.5, ,    14.6, ,     0.0, ,     8.7, ,
