2000,    29.7, ,    68.9, ,    18.6, ,    29.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,     5.9, ,   108.8, ,   261.1, ,   127.3, ,    47.7, ,     0.0, ,     6.1, ,
2001,    67.9, ,    50.2, ,    37.4, ,     1.5, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,     6.6, ,    37.0, ,   200.8, ,   226.9, ,    38.9, ,     0.0, ,     6.7, ,
2002,    42.0, ,    34.6, ,    53.4, ,    25.0, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    56.7, ,    22.4, ,   234.3, ,   113.7, ,    78.5, ,     0.0, ,    56.7, ,
2003,    42.8, ,    49.3, ,    54.6, ,    17.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    16.6, ,    29.8, ,   210.5, ,   114.6, ,    72.0, ,     0.0, ,    16.6, ,
2004,    51.1, ,    39.8, ,    19.5, ,    11.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     8.5, ,    62.2, ,   192.5, ,   120.7, ,    30.9, ,     0.0, ,     8.5, ,
2005,    37.8, ,    37.7, ,    24.2, ,     5.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    16.5, ,    60.2, ,   181.6, ,   137.7, ,    29.3, ,     0.0, ,    16.5, ,
2006,    71.2, ,    33.1, ,     1.2, ,     2.7, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,    33.1, ,   141.6, ,   164.6, ,     3.9, ,     0.0, ,     0.2, ,
2007,    32.2, ,    27.6, ,    33.9, ,    25.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    46.1, ,   119.2, ,   284.3, ,    93.0, ,    59.1, ,     0.0, ,    46.1, ,
2008,    43.3, ,   117.8, ,   123.7, ,     6.7, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    32.7, ,    88.1, ,   412.3, ,   280.4, ,   130.4, ,     0.0, ,    32.7, ,
2009,    98.0, ,    18.4, ,     3.5, ,     1.9, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     1.9, ,    57.8, ,   181.4, ,   204.4, ,     5.4, ,     0.0, ,     1.9, ,
2010,    31.4, ,    59.3, ,     0.1, ,     6.9, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     8.2, ,     2.8, ,    21.9, ,   130.6, ,   148.5, ,     7.0, ,     0.0, ,    11.1, ,
2011,    41.6, ,    46.0, ,    39.5, ,     4.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     8.6, ,    36.0, ,   176.0, ,   109.5, ,    43.7, ,     0.0, ,     8.6, ,
2012,    51.5, ,    29.1, ,     7.5, ,     5.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,     4.0, ,   113.1, ,   210.7, ,   116.6, ,    12.8, ,     0.0, ,     4.1, ,
2013,    46.3, ,    93.4, ,    35.5, ,     8.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,    34.5, ,    74.7, ,   292.8, ,   252.8, ,    43.8, ,     0.0, ,    34.6, ,
2014,    38.5, ,    50.1, ,    56.8, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    13.9, ,    27.3, ,   186.8, ,   163.3, ,    56.9, ,     0.0, ,    13.9, ,
2015,    58.2, ,    69.2, ,    24.5, ,     5.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     1.4, ,    40.0, ,   198.4, ,   154.7, ,    29.6, ,     0.0, ,     1.4, ,
2016,    39.8, ,    77.9, ,    25.0, ,    32.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    10.2, ,    18.4, ,   106.9, ,   310.2, ,   157.7, ,    57.0, ,     0.0, ,    28.6, ,
2017,    46.8, ,    82.2, ,    45.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    18.4, ,    49.7, ,   242.2, ,   235.9, ,    45.2, ,     0.0, ,    18.4, ,
