1986,   117.6, ,    35.6, ,    61.6, ,    32.8, ,     1.7, ,     0.2, ,     0.0, ,     0.0, ,     0.2, ,    10.1, ,    53.5, ,    55.4, ,   368.8, ,   203.1, ,    96.0, ,     0.2, ,    63.9, ,
1987,    66.7, ,    19.0, ,    12.7, ,    29.3, ,     4.5, ,     0.0, ,     0.0, ,     0.0, ,     3.2, ,     9.0, ,    31.1, ,    50.1, ,   225.6, ,   141.2, ,    46.5, ,     0.0, ,    43.2, ,
1988,    92.5, ,    80.1, ,    40.6, ,    10.7, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    16.0, ,    53.4, ,    88.5, ,   381.8, ,   222.7, ,    51.3, ,     0.0, ,    69.4, ,
1989,    75.3, ,    33.4, ,    36.3, ,    31.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.4, ,     7.4, ,    61.3, ,    66.7, ,   311.9, ,   197.2, ,    67.4, ,     0.0, ,    69.2, ,
1990,    85.4, ,    74.9, ,    17.4, ,    20.9, ,     0.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     5.4, ,    93.0, ,   125.7, ,   423.3, ,   226.9, ,    39.0, ,     0.0, ,    98.4, ,
1991,    90.3, ,    42.5, ,    83.2, ,    32.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     1.1, ,    14.6, ,    28.3, ,    60.5, ,   352.9, ,   258.5, ,   115.6, ,     0.0, ,    44.1, ,
1992,    99.1, ,    94.7, ,    50.9, ,    35.8, ,    11.4, ,     0.0, ,     0.0, ,     0.0, ,     0.6, ,    12.8, ,    24.6, ,    90.4, ,   420.4, ,   254.3, ,    98.1, ,     0.0, ,    38.0, ,
1993,    57.8, ,    54.1, ,    44.9, ,    34.3, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,    29.1, ,    63.0, ,    55.6, ,   339.1, ,   202.4, ,    79.4, ,     0.0, ,    92.2, ,
1994,    99.9, ,    31.7, ,    89.1, ,    41.8, ,    22.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,    64.4, ,    70.6, ,   419.7, ,   187.2, ,   152.9, ,     0.0, ,    64.6, ,
1995,   100.4, ,   114.7, ,   103.6, ,    50.4, ,     5.7, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.9, ,    76.9, ,    70.7, ,   523.3, ,   285.7, ,   159.7, ,     0.0, ,    77.7, ,
1996,    54.8, ,    78.4, ,    36.3, ,    41.5, ,     0.7, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     8.8, ,    66.2, ,    89.8, ,   376.6, ,   203.9, ,    78.5, ,     0.0, ,    75.1, ,
1997,   159.3, ,   125.3, ,    65.7, ,    11.2, ,    25.5, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,    19.3, ,    36.4, ,   107.8, ,   550.6, ,   374.5, ,   102.3, ,     0.0, ,    55.9, ,
1998,    77.3, ,    58.8, ,    71.6, ,    38.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     4.3, ,    72.2, ,    96.2, ,   419.1, ,   243.9, ,   110.4, ,     0.0, ,    76.4, ,
1999,    85.6, ,    47.2, ,    58.0, ,    23.0, ,     0.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     8.8, ,    57.1, ,    73.9, ,   354.0, ,   229.0, ,    81.4, ,     0.0, ,    65.9, ,
2000,   142.3, ,    57.6, ,    47.9, ,    69.2, ,     0.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    16.9, ,    53.4, ,   125.7, ,   513.5, ,   273.8, ,   117.5, ,     0.0, ,    70.3, ,
2001,    51.3, ,   122.1, ,    72.4, ,     8.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     8.8, ,    73.3, ,    38.9, ,   374.9, ,   299.1, ,    80.6, ,     0.0, ,    82.0, ,
2002,    46.9, ,    78.3, ,    55.7, ,     8.3, ,    17.2, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,    24.9, ,    91.3, ,    32.5, ,   355.2, ,   164.1, ,    81.3, ,     0.2, ,   116.2, ,
2003,    22.5, ,    57.5, ,    20.2, ,    23.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    10.4, ,    48.2, ,    70.3, ,   252.7, ,   112.5, ,    43.7, ,     0.0, ,    58.6, ,
2004,    57.4, ,    55.8, ,    37.2, ,    32.1, ,    17.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,    77.8, ,    86.8, ,   365.0, ,   183.5, ,    87.0, ,     0.0, ,    78.0, ,
2005,    26.3, ,    40.0, ,    68.3, ,    20.9, ,     0.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    14.3, ,    82.2, ,    86.8, ,   339.2, ,   153.1, ,    89.6, ,     0.0, ,    96.6, ,
2006,    90.4, ,    80.2, ,    27.3, ,    22.0, ,     0.4, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,    26.6, ,    13.3, ,    75.8, ,   336.2, ,   257.4, ,    49.8, ,     0.0, ,    40.1, ,
2007,    86.4, ,    66.8, ,    48.5, ,    22.0, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     5.4, ,   116.3, ,   109.3, ,   455.0, ,   229.0, ,    70.7, ,     0.0, ,   121.7, ,
2008,    38.8, ,    72.4, ,   125.4, ,    40.1, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    10.0, ,    21.5, ,   103.4, ,   411.8, ,   220.5, ,   165.7, ,     0.0, ,    31.5, ,
2009,    57.1, ,    73.1, ,    20.0, ,    11.6, ,     0.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    22.3, ,     2.9, ,   123.9, ,   311.5, ,   233.6, ,    32.2, ,     0.0, ,    25.2, ,
2010,    65.9, ,    53.3, ,    39.6, ,     1.3, ,     0.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     7.4, ,    22.8, ,   103.5, ,   294.4, ,   243.1, ,    41.5, ,     0.0, ,    30.2, ,
2011,    56.9, ,    45.3, ,    80.9, ,    26.5, ,     2.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.6, ,     7.1, ,    91.8, ,   311.1, ,   205.7, ,   109.4, ,     0.0, ,     7.8, ,
2012,    74.4, ,    43.3, ,    37.3, ,    51.9, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     5.4, ,     7.6, ,    74.9, ,   294.9, ,   209.5, ,    89.2, ,     0.0, ,    13.0, ,
2013,    37.0, ,    36.6, ,    25.1, ,    20.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     4.0, ,    58.8, ,    55.8, ,   237.7, ,   148.5, ,    45.5, ,     0.0, ,    62.9, ,
2014,    17.1, ,    34.0, ,    61.1, ,    15.2, ,     0.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,    34.6, ,    35.1, ,   197.8, ,   106.9, ,    76.7, ,     0.0, ,    34.9, ,
2015,    79.9, ,    22.6, ,    41.3, ,     4.7, ,     0.9, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     3.5, ,    19.5, ,    69.1, ,   241.6, ,   137.7, ,    46.9, ,     0.0, ,    23.0, ,
2016,    53.4, ,    82.1, ,    53.8, ,    14.9, ,    12.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     9.8, ,    20.4, ,    54.6, ,   301.7, ,   204.7, ,    81.4, ,     0.0, ,    30.1, ,
2017,    69.8, ,    25.5, ,    97.3, ,    38.7, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,    25.1, ,    48.3, ,   305.2, ,   150.0, ,   136.2, ,     0.0, ,    25.3, ,
